ChangeId,FilesChanged,TotalLinesInserted,TotalLinesDeleted,LastRevisionId,HasExtension,OnlySource,OnlyDocumentation,ContainsSource
9660,1,3,3,9660,1,1,0,1
9661,2,72,2,9661,1,1,0,1
9662,2,72,2,9662,1,1,0,1
9663,1,78,0,9663,1,1,0,1
9664,1,78,0,9664,1,1,0,1
9665,3,64,43,9665,1,1,0,1
9666,1,78,0,9666,1,1,0,1
9667,1,9,0,9667,1,1,0,1
9668,1,9,0,9668,1,1,0,1
9669,1,8,6,9669,1,1,0,1
9670,1,8,6,9670,1,1,0,1
9671,1,8,6,9671,1,1,0,1
9672,1,8,6,9672,1,1,0,1
9673,1,32,0,9673,1,1,0,1
9674,1,32,0,9674,1,1,0,1
9675,4,2,796,9675,1,1,0,1
9676,4,2,796,9676,1,1,0,1
9677,4,7,188,9677,1,1,0,1
9678,4,37,222,9678,1,1,0,1
9679,4,37,222,9679,1,1,0,1
9680,4,37,222,9680,1,1,0,1
9681,4,7,188,9681,1,1,0,1
9682,4,37,222,9682,1,1,0,1
9683,9,321,16,9683,1,1,0,1
9684,9,321,16,9684,1,1,0,1
9685,9,321,16,9685,1,1,0,1
9686,9,342,16,9686,1,1,0,1
9687,5,88,4,9687,1,1,0,1
9688,5,88,4,9688,1,1,0,1
9689,2,21,21,9689,1,1,0,1
9690,2,21,22,9690,1,1,0,1
9691,2,21,22,9691,1,1,0,1
9692,2,21,21,9692,1,1,0,1
9693,2,21,22,9693,1,1,0,1
9694,1,1,1,9694,1,1,0,1
9695,1,1,1,9695,1,1,0,1
9696,10,688,357,9696,1,1,0,1
9697,10,689,357,9697,1,1,0,1
9698,9,555,253,9698,1,1,0,1
9699,10,689,357,9699,1,1,0,1
9700,10,688,357,9700,1,1,0,1
9701,10,688,357,9701,1,1,0,1
9702,3,99,19,9702,1,1,0,1
9703,3,99,19,9703,1,1,0,1
9704,3,99,19,9704,1,1,0,1
9705,6,40,24,9705,1,1,0,1
9706,6,40,24,9706,1,1,0,1
9707,6,40,23,9707,1,1,0,1
9708,6,40,23,9708,1,1,0,1
9709,1,3,3,9709,1,1,0,1
9710,1,3,3,9710,1,1,0,1
9711,1,3,3,9711,1,1,0,1
9712,1,3,3,9712,1,1,0,1
9713,1,2,3,9713,1,1,0,1
9714,1,2,3,9714,1,1,0,1
9715,1,2,3,9715,1,1,0,1
9716,1,1,1,9716,1,1,0,1
9717,1,1,1,9717,1,1,0,1
9718,1,1,1,9718,1,1,0,1
9719,1,1,1,9719,1,1,0,1
9720,1,1,1,9720,1,1,0,1
9721,1,1,1,9721,1,1,0,1
9722,1,26,26,9722,1,1,0,1
9723,1,26,26,9723,1,1,0,1
9724,1,2484,0,9724,1,0,0,0
9725,1,2484,0,9725,1,0,0,0
9726,1,2484,0,9726,1,0,0,0
9727,1,2484,0,9727,1,0,0,0
9728,5,42,3,9728,1,1,1,1
9729,3,30,3,9729,1,1,0,1
9730,5,29,10,9730,1,1,1,1
9731,6,50,2,9731,1,1,1,1
9732,5,29,10,9732,1,1,1,1
9733,14,666,1098,9733,1,1,0,1
9734,13,110,1129,9734,1,1,0,1
9735,14,657,1098,9735,1,1,0,1
9736,13,424,1098,9736,1,1,0,1
9737,14,666,1098,9737,1,1,0,1
9738,1,2732,0,9738,1,0,0,0
9739,1,2732,0,9739,1,0,0,0
9740,1,2732,0,9740,1,0,0,0
9741,1,1871,0,9741,1,0,0,0
9742,1,1871,0,9742,1,0,0,0
9743,1,1871,0,9743,1,0,0,0
9744,1,1871,0,9744,1,0,0,0
9745,1,2520,0,9745,1,0,0,0
9746,1,2520,0,9746,1,0,0,0
9747,1,2520,0,9747,1,0,0,0
9748,1,2520,0,9748,1,0,0,0
9749,1,2949,0,9749,1,0,0,0
9750,1,2949,0,9750,1,0,0,0
9751,1,2949,0,9751,1,0,0,0
9752,1,2788,0,9752,1,0,0,0
9753,1,2788,0,9753,1,0,0,0
9754,1,2788,0,9754,1,0,0,0
9755,2,20,5,9755,1,1,0,1
9756,2,20,5,9756,1,1,0,1
9757,1,1,1,9757,1,1,0,1
9758,1,1,1,9758,1,1,0,1
9759,1,1,1,9759,1,1,0,1
9760,1,1,1,9760,1,1,0,1
9761,1,1,1,9761,1,1,0,1
9762,2,0,6,9762,1,1,0,1
9763,2,0,6,9763,1,1,0,1
9764,1,4,0,9764,1,1,0,1
9765,1,4,0,9765,1,1,0,1
9766,1,3,2,9766,1,1,0,1
9767,1,3,2,9767,1,1,0,1
9768,2,6,0,9768,1,1,0,1
9769,2,6,0,9769,1,1,0,1
9770,1,12,9,9770,1,1,0,1
9771,1,12,9,9771,1,1,0,1
9772,1,12,9,9772,1,1,0,1
9773,1,12,9,9773,1,1,0,1
9774,1,1,1,9774,1,1,0,1
9775,1,1,1,9775,1,1,0,1
9776,1,3,6,9776,1,1,0,1
9777,1,3,6,9777,1,1,0,1
9778,1,1,1,9778,1,1,0,1
9779,1,1,1,9779,1,1,0,1
9780,2,8,2,9780,1,1,0,1
9781,2,8,2,9781,1,1,0,1
9782,1,2,1,9782,1,1,0,1
9783,1,2,1,9783,1,1,0,1
9784,2,59,76,9784,1,1,0,1
9785,2,59,76,9785,1,1,0,1
9786,2,63,84,9786,1,1,0,1
9787,2,63,84,9787,1,1,0,1
9788,1,1,1,9788,1,1,0,1
9789,1,1,1,9789,1,1,0,1
9791,1,1,0,9791,1,1,0,1
9792,3,22,1,9792,1,1,0,1
9793,1,13,0,9793,1,1,0,1
9794,3,22,1,9794,1,1,0,1
9795,2,62,52,9795,1,1,0,1
9796,2,66,54,9796,1,1,0,1
9797,2,70,57,9797,1,1,0,1
9798,1,7,0,9798,1,1,0,1
9799,2,70,57,9799,1,1,0,1
9800,2,8,6,9800,1,0,0,0
9801,2,8,6,9801,1,0,0,0
9802,4,2,17,9802,1,1,0,1
9803,4,2,17,9803,1,1,0,1
9804,1,5,4,9804,1,1,0,1
9805,1,5,3,9805,1,1,0,1
9806,1,5,3,9806,1,1,0,1
9807,1,5,4,9807,1,1,0,1
9808,1,5,3,9808,1,1,0,1
9809,1,5,4,9809,1,1,0,1
9810,3,74,46,9810,1,0,0,0
9811,3,74,46,9811,1,0,0,0
9812,3,74,46,9812,1,0,0,0
9813,3,74,46,9813,1,0,0,0
9814,3,22,1,9814,1,1,0,1
9815,3,22,1,9815,1,1,0,1
9816,1,13,0,9816,1,1,0,1
9817,17,263,45,9817,1,1,0,1
9818,17,287,47,9818,1,1,0,1
9819,22,384,48,9819,1,1,0,1
9820,17,263,45,9820,1,1,0,1
9821,21,405,48,9821,1,1,0,1
9822,22,384,48,9822,1,1,0,1
9823,21,405,48,9823,1,1,0,1
9824,2,160,160,9824,1,1,0,1
9825,2,160,160,9825,1,1,0,1
9826,1,9,2,9826,1,1,0,1
9827,1,9,2,9827,1,1,0,1
9828,1,9,2,9828,1,1,0,1
9829,1,9,2,9829,1,1,0,1
9830,4,101,36,9830,1,1,1,1
9831,4,101,36,9831,1,1,1,1
9832,4,101,36,9832,1,1,1,1
9833,4,101,36,9833,1,1,1,1
9834,4,2,8,9834,1,1,0,1
9835,4,2,8,9835,1,1,0,1
9836,1,31,0,9836,1,1,0,1
9837,1,31,0,9837,1,1,0,1
9838,1,9,1,9838,1,1,0,1
9839,1,9,1,9839,1,1,0,1
9840,3,13,11,9840,1,1,1,1
9841,2,13,11,9841,1,1,0,1
9842,3,13,11,9842,1,1,1,1
9843,1,2,4,9843,1,1,0,1
9844,1,2,4,9844,1,1,0,1
9845,1,2,4,9845,1,1,0,1
9846,1,0,5,9846,1,1,0,1
9847,1,0,5,9847,1,1,0,1
9848,1,0,5,9848,1,1,0,1
9849,2,5,3,9849,1,1,0,1
9850,2,5,3,9850,1,1,0,1
9851,2,13,0,9851,1,1,0,1
9852,2,13,0,9852,1,1,0,1
9853,2,13,0,9853,1,1,0,1
9854,2,3167,0,9854,1,1,0,1
9855,2,25,0,9855,1,1,0,1
9856,2,13,0,9856,1,1,0,1
9857,2,25,0,9857,1,1,0,1
9858,1,2,1,9858,1,1,0,1
9859,1,2,1,9859,1,1,0,1
9860,2,6,2,9860,1,1,0,1
9861,2,6,2,9861,1,1,0,1
9862,2,17,3,9862,1,1,0,1
9863,2,12,0,9863,1,1,0,1
9864,2,14,4,9864,1,1,0,1
9865,2,20,3,9865,1,1,0,1
9866,2,20,3,9866,1,1,0,1
9867,2,14,4,9867,1,1,0,1
9868,2,33,0,9868,1,1,0,1
9869,2,33,0,9869,1,1,0,1
9870,2,33,0,9870,1,1,0,1
9871,2,17,3,9871,1,1,0,1
9872,2,17,3,9872,1,1,0,1
9873,2,17,3,9873,1,1,0,1
9874,2,17,3,9874,1,1,0,1
9875,2,18,3,9875,1,1,0,1
9876,2,17,3,9876,1,1,0,1
9877,1,2,1,9877,1,1,0,1
9878,1,2,1,9878,1,1,0,1
9879,5,21,21,9879,1,1,0,1
9880,5,21,21,9880,1,1,0,1
9881,1,15,0,9881,1,1,0,1
9882,1,15,0,9882,1,1,0,1
9883,1,5,0,9883,1,1,0,1
9884,4,6,11,9884,1,1,0,1
9885,4,6,11,9885,1,1,0,1
9886,1,6,2,9886,1,1,0,1
9887,1,6,2,9887,1,1,0,1
9888,2,14,0,9888,1,1,0,1
9889,2,14,0,9889,1,1,0,1
9890,2,21,1,9890,1,1,0,1
9891,2,21,1,9891,1,1,0,1
9892,9,180,34,9892,1,1,0,1
9893,4,404,677,9893,1,1,0,1
9894,4,404,677,9894,1,1,0,1
9895,4,404,677,9895,1,1,0,1
9896,12,589,662,9896,1,1,0,1
9897,13,492,623,9897,1,1,0,1
9898,4,404,677,9898,1,1,0,1
9899,4,404,677,9899,1,1,0,1
9900,12,491,622,9900,1,1,0,1
9901,3,405,670,9901,1,1,0,1
9902,4,404,677,9902,1,1,0,1
9903,1,1,1,9903,1,1,0,1
9904,1,1,1,9904,1,1,0,1
9905,40,232,7,9905,1,1,0,1
9906,40,232,7,9906,1,1,0,1
9907,10,18,17,9907,1,1,0,1
9908,10,18,17,9908,1,1,0,1
9909,1,41,36,9909,1,1,0,1
9910,1,41,36,9910,1,1,0,1
9911,1,13,0,9911,1,1,0,1
9912,1,13,0,9912,1,1,0,1
9913,3,19,10,9913,1,1,0,1
9914,3,19,10,9914,1,1,0,1
9915,1,2,1,9915,1,1,0,1
9916,1,2,1,9916,1,1,0,1
9917,5,21,21,9917,1,1,0,1
9918,5,21,21,9918,1,1,0,1
9919,18,54,49,9919,1,1,0,1
9920,18,54,49,9920,1,1,0,1
9921,2,8,4,9921,1,0,0,0
9922,2,8,4,9922,1,0,0,0
9923,1,4,2,9923,1,0,0,0
9924,1,4,2,9924,1,0,0,0
9925,1,4,2,9925,1,0,0,0
9926,1,4,2,9926,1,0,0,0
9927,10,431,543,9927,1,1,0,1
9928,11,431,544,9928,1,1,0,1
9929,11,431,544,9929,1,1,0,1
9930,10,431,543,9930,1,1,0,1
9931,1,69,7,9931,1,1,0,1
9932,2,51,5,9932,1,1,0,1
9933,1,47,8,9933,1,1,0,1
9934,1,48,7,9934,1,1,0,1
9935,1,47,1,9935,1,1,0,1
9936,2,51,5,9936,1,1,0,1
9937,1,4,0,9937,1,1,0,1
9938,1,4,0,9938,1,1,0,1
9939,8,24,15,9939,1,1,0,1
9940,8,24,15,9940,1,1,0,1
9941,8,60,162,9941,1,1,0,1
9942,8,60,162,9942,1,1,0,1
9943,1,4,0,9943,1,1,0,1
9944,1,4,0,9944,1,1,0,1
9945,6,1,106,9945,1,1,0,1
9946,6,1,106,9946,1,1,0,1
9947,3,5,6,9947,1,1,0,1
9948,3,5,6,9948,1,1,0,1
9949,1,1,1,9949,1,1,0,1
9950,1,1,1,9950,1,1,0,1
9951,1,1,1,9951,1,1,0,1
9952,1,1,1,9952,1,1,0,1
9953,5,4,15,9953,1,1,0,1
9954,5,4,15,9954,1,1,0,1
9955,5,4,15,9955,1,1,0,1
9956,1,1,1,9956,1,1,0,1
9957,1,1,1,9957,1,1,0,1
9958,4,12,12,9958,1,1,0,1
9959,4,12,12,9959,1,1,0,1
9960,1,5,3,9960,1,1,0,1
9961,1,5,3,9961,1,1,0,1
9962,1,20,0,9962,1,1,0,1
9963,1,20,0,9963,1,1,0,1
9964,1,20,0,9964,1,1,0,1
9965,1,20,0,9965,1,1,0,1
9966,14,37,37,9966,1,1,0,1
9967,14,37,37,9967,1,1,0,1
9968,14,37,37,9968,1,1,0,1
9969,14,37,37,9969,1,1,0,1
9970,1,831,569,9970,1,0,0,0
9971,1,831,569,9971,1,0,0,0
9972,1,776,578,9972,1,0,0,0
9973,1,363,142,9973,1,0,0,0
9974,1,4,0,9974,1,1,0,1
9975,1,4,0,9975,1,1,0,1
9976,3,5,6,9976,1,1,0,1
9977,3,5,6,9977,1,1,0,1
9978,1,0,1,9978,1,1,0,1
9979,1,0,1,9979,1,1,0,1
9980,4,8,18,9980,1,1,0,1
9981,4,8,18,9981,1,1,0,1
9982,4,8,18,9982,1,1,0,1
9983,7,184,242,9983,1,1,0,1
9984,7,184,242,9984,1,1,0,1
9985,1,1,1,9985,1,1,0,1
9986,1,1,1,9986,1,1,0,1
9987,6,219,0,9987,1,1,0,1
9988,6,209,0,9988,1,1,0,1
9989,6,209,0,9989,1,1,0,1
9990,6,211,0,9990,1,1,0,1
9991,6,209,0,9991,1,1,0,1
9992,6,210,0,9992,1,1,0,1
9993,2,1,82,9993,1,1,0,1
9994,2,1,82,9994,1,1,0,1
9995,2,3,17,9995,1,1,0,1
9996,2,3,17,9996,1,1,0,1
9997,2,3,17,9997,1,1,0,1
9998,1,24,0,9998,1,1,0,1
9999,1,24,0,9999,1,1,0,1
10000,1,24,0,10000,1,1,0,1
10001,1,49,0,10001,1,1,0,1
10002,1,49,0,10002,1,1,0,1
10003,1,49,0,10003,1,1,0,1
10004,1,49,0,10004,1,1,0,1
10005,1,54,66,10005,1,1,0,1
10006,1,54,66,10006,1,1,0,1
10007,1,54,66,10007,1,1,0,1
10008,3,31,161,10008,1,1,0,1
10009,3,31,161,10009,1,1,0,1
10010,1,33,158,10010,1,1,0,1
10011,1,31,158,10011,1,1,0,1
10012,3,30,160,10012,1,1,0,1
10013,1,47,174,10013,1,1,0,1
10014,1,26,156,10014,1,1,0,1
10015,2,28,158,10015,1,1,0,1
10016,1,26,156,10016,1,1,0,1
10017,1,26,156,10017,1,1,0,1
10018,1,28,156,10018,1,1,0,1
10019,1,26,156,10019,1,1,0,1
10020,2,53,223,10020,1,1,0,1
10021,1,30,158,10021,1,1,0,1
10022,2,53,222,10022,1,1,0,1
10023,3,32,162,10023,1,1,0,1
10024,1,31,158,10024,1,1,0,1
10025,3,33,163,10025,1,1,0,1
10026,1,26,156,10026,1,1,0,1
10027,2,28,158,10027,1,1,0,1
10028,1,33,158,10028,1,1,0,1
10029,2,49,176,10029,1,1,0,1
10030,2,53,223,10030,1,1,0,1
10031,3,32,162,10031,1,1,0,1
10032,1,26,156,10032,1,1,0,1
10033,1,28,156,10033,1,1,0,1
10034,3,31,161,10034,1,1,0,1
10035,2,53,223,10035,1,1,0,1
10036,2,27,157,10036,1,1,0,1
10037,3,31,161,10037,1,1,0,1
10038,2,29,159,10038,1,1,0,1
10039,2,60,187,10039,1,1,0,1
10040,1,6,1,10040,1,1,0,1
10041,1,6,1,10041,1,1,0,1
10042,1,6,1,10042,1,1,0,1
10043,1,6,1,10043,1,1,0,1
10044,5,21,21,10044,1,1,0,1
10045,5,21,21,10045,1,1,0,1
10046,5,21,21,10046,1,1,0,1
10047,5,21,21,10047,1,1,0,1
10048,4,18,6,10048,1,1,1,1
10049,4,18,6,10049,1,1,1,1
10050,1,14,8,10050,1,1,0,1
10051,1,14,8,10051,1,1,0,1
10052,1,14,8,10052,1,1,0,1
10053,1,14,8,10053,1,1,0,1
10054,2,21,38,10054,1,1,0,1
10055,2,21,38,10055,1,1,0,1
10056,4,21,54,10056,1,1,0,1
10057,4,21,54,10057,1,1,0,1
10058,2,16,3,10058,1,1,0,1
10059,2,17,3,10059,1,1,0,1
10060,2,17,3,10060,1,1,0,1
10061,2,15,3,10061,1,1,0,1
10062,3,4,4,10062,1,1,0,1
10063,3,4,4,10063,1,1,0,1
10064,3,5,5,10064,1,1,0,1
10065,5,12,28,10065,1,1,0,1
10066,5,12,28,10066,1,1,0,1
10067,10,51,90,10067,1,1,0,1
10068,10,51,90,10068,1,1,0,1
10069,3,35,42,10069,1,1,0,1
10070,3,35,42,10070,1,1,0,1
10071,3,18,32,10071,1,1,0,1
10072,3,18,32,10072,1,1,0,1
10073,10,21,113,10073,1,1,0,1
10074,10,21,113,10074,1,1,0,1
10075,4,5,22,10075,1,1,0,1
10076,6,8,30,10076,1,1,0,1
10077,4,5,24,10077,1,1,0,1
10078,6,20,43,10078,1,1,0,1
10079,4,5,24,10079,1,1,0,1
10080,45,55,55,10080,1,1,0,1
10081,45,55,55,10081,1,1,0,1
10082,45,55,55,10082,1,1,0,1
10083,1,3,3,10083,1,0,0,0
10084,1,3,3,10084,1,0,0,0
10085,1,1,1,10085,1,0,0,0
10086,1,2,2,10086,1,0,0,0
10087,1,2,0,10087,1,1,0,1
10088,1,2,0,10088,1,1,0,1
10089,7,12,15,10089,1,1,0,1
10090,7,12,15,10090,1,1,0,1
10091,4,4,4,10091,1,1,0,1
10092,4,4,4,10092,1,1,0,1
10093,53,64,124,10093,1,1,0,1
10094,53,64,124,10094,1,1,0,1
10095,53,64,124,10095,1,1,0,1
10096,53,64,124,10096,1,1,0,1
10097,114,215,216,10097,1,1,0,1
10098,114,214,216,10098,1,1,0,1
10099,114,213,216,10099,1,1,0,1
10100,114,215,216,10100,1,1,0,1
10101,2,11,90,10101,1,1,0,1
10102,2,11,90,10102,1,1,0,1
10103,3,9,2,10103,1,1,0,1
10104,3,9,2,10104,1,1,0,1
10105,1,1815,0,10105,1,0,0,0
10106,1,1815,0,10106,1,0,0,0
10107,1,1815,0,10107,1,0,0,0
10108,1,1815,0,10108,1,0,0,0
10109,1,1815,0,10109,1,0,0,0
10110,2,21,1,10110,1,1,0,1
10111,2,21,1,10111,1,1,0,1
10112,1,2,1,10112,1,1,0,1
10113,3,14,1,10113,1,1,0,1
10114,3,16,1,10114,1,1,0,1
10115,3,14,1,10115,1,1,0,1
10116,2,1,6,10116,1,1,0,1
10117,2,1,6,10117,1,1,0,1
10118,1,2975,0,10118,1,0,0,0
10119,1,2975,0,10119,1,0,0,0
10120,1,2975,0,10120,1,0,0,0
10121,1,2975,0,10121,1,0,0,0
10122,1,1730,0,10122,1,0,0,0
10123,1,1730,0,10123,1,0,0,0
10124,1,1730,0,10124,1,0,0,0
10125,4,95,7,10125,1,1,0,1
10126,4,94,5,10126,1,1,0,1
10127,4,94,6,10127,1,1,0,1
10128,3,62,4,10128,1,1,0,1
10129,3,79,5,10129,1,1,0,1
10130,4,95,7,10130,1,1,0,1
10131,4,93,6,10131,1,1,0,1
10132,4,95,7,10132,1,1,0,1
10133,3,21,1,10133,1,1,0,1
10134,1,3,1,10134,1,1,0,1
10135,1,4,1,10135,1,1,0,1
10136,3,21,1,10136,1,1,0,1
10137,1,3,1,10137,1,1,0,1
10138,1,1,1,10138,1,1,0,1
10139,1,1,1,10139,1,1,0,1
10140,2,29,0,10140,1,1,1,1
10141,2,29,0,10141,1,1,1,1
10142,2,6,8,10142,1,1,0,1
10143,2,6,8,10143,1,1,0,1
10144,7,52,52,10144,1,1,0,1
10145,7,52,52,10145,1,1,0,1
10146,2,8,2,10146,1,1,0,1
10147,2,8,2,10147,1,1,0,1
10148,2,11,3,10148,1,1,0,1
10149,2,11,3,10149,1,1,0,1
10150,2,34,5,10150,1,1,0,1
10151,2,70,6,10151,1,1,0,1
10152,2,62,5,10152,1,1,0,1
10153,2,62,6,10153,1,1,0,1
10154,2,62,6,10154,1,1,0,1
10155,2,35,5,10155,1,1,0,1
10156,2,35,5,10156,1,1,0,1
10157,1,1,1,10157,1,1,0,1
10158,3,1,4,10158,1,1,0,1
10159,3,1,4,10159,1,1,0,1
10160,5,28,31,10160,1,1,0,1
10161,5,28,31,10161,1,1,0,1
10162,6,137,4,10162,1,1,0,1
10163,6,137,4,10163,1,1,0,1
10164,3,4,22,10164,1,1,0,1
10165,3,4,22,10165,1,1,0,1
10166,2,0,18,10166,1,1,0,1
10167,4,8,37,10167,1,1,1,1
10168,4,8,37,10168,1,1,1,1
10169,1,1,1,10169,1,1,0,1
10170,1,1,1,10170,1,1,0,1
10171,15,15,30,10171,1,1,0,1
10172,15,15,30,10172,1,1,0,1
10173,1,64,2,10173,1,1,0,1
10174,1,64,2,10174,1,1,0,1
10175,8,200,7,10175,1,1,0,1
10176,8,200,7,10176,1,1,0,1
10177,8,201,7,10177,1,1,0,1
10178,2,7,16,10178,1,1,0,1
10179,2,7,16,10179,1,1,0,1
10180,1,1,1,10180,1,1,0,1
10181,1,1,1,10181,1,1,0,1
10182,2,6,16,10182,1,1,0,1
10183,2,6,16,10183,1,1,0,1
10184,2,14,3,10184,1,1,0,1
10185,2,14,3,10185,1,1,0,1
10186,11,54,0,10186,1,1,1,1
10187,11,54,0,10187,1,1,1,1
10188,2,20,28,10188,1,1,0,1
10189,2,20,28,10189,1,1,0,1
10190,4,1156,184,10190,1,0,1,0
10191,1,990,2,10191,1,0,0,0
10192,4,1156,184,10192,1,0,1,0
10193,4,1156,184,10193,1,0,1,0
10194,1,14,12,10194,1,0,0,0
10195,1,14,12,10195,1,0,0,0
10196,1,14,12,10196,1,0,0,0
10197,1,7,1,10197,1,0,0,0
10198,1,7,1,10198,1,0,0,0
10199,1,7,1,10199,1,0,0,0
10200,2,9,3,10200,1,1,0,1
10201,2,9,3,10201,1,1,0,1
10202,2,9,3,10202,1,1,0,1
10203,2,9,3,10203,1,1,0,1
10204,1,311,18,10204,1,0,0,0
10205,1,311,18,10205,1,0,0,0
10206,1,311,18,10206,1,0,0,0
10207,1,26,0,10207,1,0,0,0
10208,1,26,0,10208,1,0,0,0
10209,1,26,0,10209,1,0,0,0
10210,1,1,1,10210,1,1,0,1
10211,1,1,1,10211,1,1,0,1
10212,1,1,1,10212,1,1,0,1
10213,1,6,6,10213,1,1,0,1
10214,1,6,6,10214,1,1,0,1
10215,1,6,6,10215,1,1,0,1
10216,2,115,4,10216,1,1,0,1
10217,2,115,4,10217,1,1,0,1
10218,2,115,4,10218,1,1,0,1
10219,1,2,2,10219,1,0,0,0
10220,1,2,2,10220,1,0,0,0
10221,1,2,2,10221,1,0,0,0
10222,2,144,64,10222,1,1,0,1
10223,2,144,64,10223,1,1,0,1
10224,2,144,64,10224,1,1,0,1
10225,1,20,23,10225,1,1,0,1
10226,1,20,23,10226,1,1,0,1
10227,1,20,23,10227,1,1,0,1
10228,1,5,0,10228,1,1,0,1
10229,1,5,0,10229,1,1,0,1
10230,1,5,0,10230,1,1,0,1
10231,4,64,1,10231,1,1,0,1
10232,4,64,1,10232,1,1,0,1
10233,1,78,78,10233,1,1,0,1
10234,1,78,78,10234,1,1,0,1
10235,5,44,48,10235,1,1,0,1
10236,5,44,48,10236,1,1,0,1
10237,1,2,2,10237,1,1,0,1
10238,1,2,2,10238,1,1,0,1
10239,1,2,2,10239,1,1,0,1
10240,2,14,24,10240,1,1,0,1
10241,2,14,24,10241,1,1,0,1
10242,2,2,18,10242,1,1,0,1
10243,2,2,18,10243,1,1,0,1
10244,3,7,7,10244,1,1,0,1
10245,3,7,7,10245,1,1,0,1
10246,3,21,2,10246,1,1,0,1
10247,3,21,2,10247,1,1,0,1
10248,5,109,192,10248,1,1,0,1
10249,6,112,192,10249,1,1,0,1
10250,6,112,192,10250,1,1,0,1
10251,1,1,1,10251,1,1,0,1
10252,1,1,1,10252,1,1,0,1
10253,11,56,2,10253,1,1,1,1
10254,11,54,2,10254,1,1,1,1
10255,11,54,2,10255,1,1,1,1
10256,11,56,2,10256,1,1,1,1
10257,2,51,2,10257,1,1,0,1
10258,2,51,2,10258,1,1,0,1
10259,1,1,1,10259,1,1,0,1
10260,1,1,1,10260,1,1,0,1
10261,1,0,1,10261,1,1,0,1
10262,1,0,1,10262,1,1,0,1
10263,3,50,9,10263,1,1,0,1
10264,3,50,9,10264,1,1,0,1
10265,3,50,9,10265,1,1,0,1
10266,2,11,20,10266,1,1,0,1
10267,2,11,20,10267,1,1,0,1
10268,1,2,1,10268,1,1,0,1
10269,1,2,1,10269,1,1,0,1
10270,12,285,200,10270,1,1,0,1
10271,12,285,200,10271,1,1,0,1
10272,3,61,11,10272,1,1,0,1
10273,3,61,11,10273,1,1,0,1
10274,10,48,12,10274,1,1,0,1
10275,10,48,12,10275,1,1,0,1
10276,1,16,1,10276,1,1,0,1
10277,1,16,1,10277,1,1,0,1
10278,6,20,6,10278,1,1,0,1
10279,6,20,6,10279,1,1,0,1
10280,1,0,4,10280,1,1,0,1
10281,1,0,4,10281,1,1,0,1
10282,3,10,11,10282,1,1,0,1
10283,3,10,11,10283,1,1,0,1
10284,14,10,37,10284,1,1,0,1
10285,14,10,37,10285,1,1,0,1
10286,14,10,37,10286,1,1,0,1
10287,14,10,37,10287,1,1,0,1
10288,14,10,37,10288,1,1,0,1
10289,9,110,201,10289,1,1,0,1
10290,9,110,201,10290,1,1,0,1
10291,2,30,82,10291,1,1,0,1
10292,2,30,82,10292,1,1,0,1
10293,1,11,10,10293,1,1,0,1
10294,1,11,10,10294,1,1,0,1
10295,1,7,1,10295,1,1,0,1
10296,1,6,0,10296,1,1,0,1
10297,1,7,1,10297,1,1,0,1
10298,1,6,0,10298,1,1,0,1
10299,2,11,20,10299,1,1,0,1
10300,2,11,20,10300,1,1,0,1
10301,2,11,20,10301,1,1,0,1
10302,2,11,20,10302,1,1,0,1
10303,1,46,5,10303,1,1,0,1
10304,1,46,5,10304,1,1,0,1
10305,6,53,35,10305,1,1,0,1
10306,6,53,35,10306,1,1,0,1
10307,3,14,1,10307,1,0,0,0
10308,3,14,1,10308,1,0,0,0
10309,1,14,3,10309,1,1,0,1
10310,1,14,3,10310,1,1,0,1
10311,1,9,18,10311,1,1,0,1
10312,1,10,19,10312,1,1,0,1
10313,1,10,19,10313,1,1,0,1
10314,2,1,1,10314,1,0,0,0
10315,2,1,1,10315,1,0,0,0
10316,2,1,1,10316,1,0,0,0
10317,1,42,2,10317,1,1,0,1
10318,1,6,2,10318,1,1,0,1
10319,1,42,2,10319,1,1,0,1
10320,1,1,1,10320,1,1,0,1
10321,1,1,1,10321,1,1,0,1
10322,1,1,1,10322,1,1,0,1
10323,21,102,141,10323,1,1,0,1
10324,21,102,141,10324,1,1,0,1
10325,1,2,2,10325,1,1,0,1
10326,1,2,2,10326,1,1,0,1
10327,4,4,8,10327,1,1,0,1
10328,4,4,8,10328,1,1,0,1
10329,4,4,8,10329,1,1,0,1
10330,1,15,3,10330,1,1,0,1
10331,1,15,3,10331,1,1,0,1
10332,2,17,0,10332,1,1,0,1
10333,2,17,0,10333,1,1,0,1
10334,1,1,0,10334,1,1,0,1
10335,1,1,0,10335,1,1,0,1
10336,3,34,21,10336,1,1,0,1
10337,3,34,21,10337,1,1,0,1
10338,2,9,1,10338,1,1,0,1
10339,2,9,1,10339,1,1,0,1
10340,1,15,3,10340,1,1,0,1
10341,1,15,3,10341,1,1,0,1
10342,1,1,0,10342,1,1,0,1
10343,1,1,0,10343,1,1,0,1
10344,2,23,1,10344,1,1,0,1
10345,2,23,1,10345,1,1,0,1
10346,1,0,1,10346,1,1,0,1
10347,1,0,1,10347,1,1,0,1
10348,1,0,1,10348,1,1,0,1
10349,5,60,19,10349,1,1,0,1
10350,5,60,19,10350,1,1,0,1
10351,2,27,5,10351,1,0,0,0
10352,2,27,5,10352,1,0,0,0
10353,1,4,6,10353,1,1,0,1
10354,1,4,6,10354,1,1,0,1
